,dt,weekday,year,id_driver,id_carrier_number,dim_carrier_type,dim_carrier_company_name,home_base_city,home_base_state,carrier_trucks,num_trucks,interested_in_drayage,port_qualified,signup_source,ts_signup,ts_first_approved,days_signup_to_approval,driver_with_twic,dim_preferred_lanes,first_load_date,load_day,loads,marketplace_loads_otr,marketplace_loads_atlas,marketplace_loads,brokerage_loads_otr,brokerage_loads_atlas,brokerage_loads
84313,2018-08-29,Wednesday,2018,7064,C0090412,Fleet,Carlos Flores,Los Angeles,CA,"[""dryvan""]",20.0,not specified,no,Other,2017-01-11 18:17:00+00:00,2019-06-28 19:55:04+00:00,898.0,no,,2017-07-20,2018-08-29,7,151,0,151,354,0,354
84314,2020-09-19,Saturday,2020,35544,C0097242,Fleet,MRH TRUCKING,Los Angeles,CA,"[""poweronly""]",2.0,yes,yes,Other,2019-12-23 19:23:40+00:00,2020-02-11 20:58:05+00:00,50.0,yes,,2020-08-06,2020-09-19,6,0,317,317,0,34,34
84315,2020-10-14,Wednesday,2020,30309,C0093547,Fleet,USA Diamonds Trucking,Maywood,CA,"[""poweronly""]",38.0,yes,no,Other,2018-11-12 20:33:34+00:00,2019-03-01 16:49:14+00:00,108.0,no,California (Southern)->California (Northern)|California (Southern)->Arizona|California (Southern)->Nevada (Northern)|California (Southern)->Nevada (Southern),2019-11-08,2020-10-14,1,100,18,118,19,1,20
84316,2020-02-19,Wednesday,2020,21553,U0109225,Owner Operator,Navarrete Trucking Inc,Los Angeles,CA,"[""poweronly""]",1.0,not specified,no,Mobile,2019-04-14 00:41:25+00:00,2019-04-23 16:08:21+00:00,9.0,no,,2019-04-26,2020-02-19,2,108,6,114,331,2,333
84317,2017-03-02,Thursday,2017,4847,C0090392,Fleet,Roadrunner Transportation,Los Angeles,CA,"[""dryvan""]",88.0,not specified,no,Other,2017-01-10 17:01:27+00:00,,,no,,2017-02-02,2017-03-02,3,0,0,0,20,0,20
84318,2020-12-26,Saturday,2020,36616,U0122936,Owner Operator,Diaz transport,Riverside,CA,"[""poweronly""]",1.0,not specified,no,Mobile,2020-10-28 17:22:19+00:00,2020-11-03 00:12:06+00:00,5.0,no,,2020-11-04,2020-12-26,2,0,32,32,0,2,2
84319,2017-12-13,Wednesday,2017,8406,U0097506,Owner Operator,Ap N A TRANSPORTATION ,Perris,CA,"[""flatbed""]",1.0,not specified,no,Other,2017-10-27 17:17:11+00:00,,,no,,2017-12-13,2017-12-13,1,18,0,18,16,0,16
84320,2019-08-02,Friday,2019,26545,C0095614,Fleet,BROWNEAGLE Frieght & Courier Service,Ontario,CA,"[""poweronly""]",1.0,not specified,no,Other,2019-06-12 14:42:27+00:00,2019-06-20 17:42:44+00:00,8.0,no,,2019-08-02,2019-08-02,1,1,0,1,0,0,0
84321,2020-08-27,Thursday,2020,26278,U0113757,Owner Operator,W & W pacific trade Inc,Alhambra,CA,"[""dryvan""]",1.0,not specified,no,Other,2019-07-26 03:52:11+00:00,2019-10-02 19:51:10+00:00,68.0,no,,2020-01-06,2020-08-27,1,3,0,3,1,0,1
84322,2018-12-26,Wednesday,2018,6877,C0090616,Fleet,"Worldwide Express Operations, LLC",Los Angeles,CA,"[""dryvan""]",2.0,yes,no,Other,2017-06-26 19:30:05+00:00,2019-05-23 17:47:24+00:00,695.0,no,,2017-07-05,2018-12-26,1,0,0,0,257,0,257
84323,2019-02-27,Wednesday,2019,16775,C0093729,Fleet,AZIEL INC,Ontario,CA,"[""boxtruck""]",2.0,yes,no,Other,2018-12-05 18:19:50+00:00,2018-12-05 18:27:21+00:00,0.0,no,,2019-01-10,2019-02-27,1,3,0,3,4,0,4
84324,2018-08-21,Tuesday,2018,12899,C0092544,Fleet,meras trucking inc,Bell,CA,"[""dryvan"", ""poweronly""]",15.0,not specified,no,Other,2018-07-10 20:08:03+00:00,2019-03-07 23:11:26+00:00,240.0,no,California (Central)->Arizona|California (Southern)->Nevada (Northern)|California (Southern)->Nevada (Southern)|California (Southern)->Utah|California (Southern)->Texas (El Paso Region),2018-07-23,2018-08-21,1,37,0,37,63,0,63
84325,2019-09-09,Monday,2019,27586,C0096273,Fleet,Sy transportation group,City of Industry,CA,"[""dryvan"", ""poweronly""]",6.0,not specified,no,Other,2019-08-23 23:34:48+00:00,2019-08-23 23:41:50+00:00,0.0,no,,2019-09-03,2019-09-09,1,6,0,6,141,31,172
84326,2018-09-06,Thursday,2018,7879,C0090913,Fleet,the custom companies inc,Northlake,IL,"[""dryvan""]",2.0,yes,no,Other,2017-09-12 16:46:55+00:00,,,no,,2016-06-02,2018-09-06,1,0,0,0,346,0,346
84327,2020-10-22,Thursday,2020,33064,U0120091,Owner Operator,Taak'in Transporter,Norwalk,CA,"[""poweronly""]",1.0,yes,yes,Other,2020-02-05 06:47:24+00:00,2020-02-07 19:50:57+00:00,2.0,yes,,2020-02-11,2020-10-22,5,0,355,355,0,15,15
84328,2019-05-16,Thursday,2019,21553,U0109225,Owner Operator,Navarrete Trucking Inc,Los Angeles,CA,"[""poweronly""]",1.0,not specified,no,Mobile,2019-04-14 00:41:25+00:00,2019-04-23 16:08:21+00:00,9.0,no,,2019-04-26,2019-05-16,1,108,6,114,331,2,333
84329,2020-12-17,Thursday,2020,36857,C0096762,Fleet,MONTES CORPORATION,Los Angeles,CA,"[""dryvan"", ""poweronly""]",17.0,yes,yes,Other,2019-10-17 22:14:38+00:00,2019-10-17 22:16:16+00:00,0.0,no,,2020-11-16,2020-12-17,2,2,59,61,1,6,7
84330,2018-11-14,Wednesday,2018,9973,U0098935,Owner Operator,Q&Y transportation inc,Monterey Park,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-02-12 17:26:45+00:00,2018-11-19 17:38:25+00:00,280.0,no,,2018-02-26,2018-11-14,1,10,0,10,106,0,106
84331,2016-07-20,Wednesday,2016,1142,U0090987,Owner Operator,m&R Trucking,Fontana,CA,"[""dryvan""]",1.0,not specified,no,Other,2016-06-30 02:04:06+00:00,,,no,,2016-07-14,2016-07-20,1,0,0,0,5,0,5
84332,2020-11-05,Thursday,2020,10740,U0099576,Owner Operator,JLA transport,Downey,CA,"[""poweronly""]",1.0,not specified,no,Other,2018-03-30 04:55:43+00:00,2020-04-01 14:24:18+00:00,733.0,no,,2018-04-23,2020-11-05,2,902,98,1000,144,2,146
84333,2020-11-18,Wednesday,2020,35479,C0097260,Fleet,ONE SOURCE TRANSPORTATION & LOGISTICS,Long Beach,CA,"[""poweronly"", ""dryvan""]",7.0,yes,yes,Other,2019-12-30 18:41:14+00:00,2019-12-30 18:54:30+00:00,0.0,yes,,2020-08-26,2020-11-18,2,0,33,33,0,1,1
84334,2020-12-03,Thursday,2020,31206,C0096762,Fleet,MONTES CORPORATION,Los Angeles,CA,"[""dryvan"", ""poweronly""]",17.0,yes,yes,Other,2019-10-17 22:14:38+00:00,2019-10-17 22:16:16+00:00,0.0,no,,2019-12-03,2020-12-03,2,62,85,147,22,14,36
84335,2017-12-26,Tuesday,2017,4524,C0090405,Fleet,Daylight Transport,Long Beach,CA,"[""dryvan""]",6.0,not specified,no,Other,2017-01-10 18:27:52+00:00,,,no,,2017-01-20,2017-12-26,1,0,0,0,2671,0,2671
84336,2019-12-18,Wednesday,2019,19957,U0107679,Owner Operator,Skyrunner Transport,Moreno Valley,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-03-02 00:51:40+00:00,2019-03-04 21:39:42+00:00,2.0,yes,,2019-03-14,2019-12-18,8,2,133,135,38,140,178
84337,2020-05-15,Friday,2020,34374,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,no,,2020-05-08,2020-05-15,1,0,0,0,8,0,8
84338,2018-12-20,Thursday,2018,14051,C0092544,Fleet,meras trucking inc,Bell,CA,"[""dryvan"", ""poweronly""]",15.0,not specified,no,Other,2018-07-10 20:08:03+00:00,2019-03-07 23:11:26+00:00,240.0,no,California (Central)->Arizona|California (Southern)->Nevada (Northern)|California (Southern)->Nevada (Southern)|California (Southern)->Utah|California (Southern)->Texas (El Paso Region),2018-09-17,2018-12-20,1,13,0,13,44,0,44
84339,2017-03-27,Monday,2017,4605,C0090395,Fleet,Frontline Freight,City of Industry,CA,"[""dryvan""]",5.0,not specified,no,Other,2017-01-10 17:21:56+00:00,,,no,,2017-01-11,2017-03-27,1,0,0,0,5,0,5
84340,2019-05-16,Thursday,2019,12899,C0092544,Fleet,meras trucking inc,Bell,CA,"[""dryvan"", ""poweronly""]",15.0,not specified,no,Other,2018-07-10 20:08:03+00:00,2019-03-07 23:11:26+00:00,240.0,no,California (Central)->Arizona|California (Southern)->Nevada (Northern)|California (Southern)->Nevada (Southern)|California (Southern)->Utah|California (Southern)->Texas (El Paso Region),2018-07-23,2019-05-16,1,37,0,37,63,0,63
84341,2019-08-28,Wednesday,2019,15206,U0103335,Owner Operator,Road Link transport,Fontana,CA,"[""poweronly""]",1.0,yes,no,Other,2018-10-16 20:38:40+00:00,2019-01-14 18:26:40+00:00,89.0,no,,2018-10-20,2019-08-28,1,16,0,16,67,0,67
84342,2020-07-16,Thursday,2020,29542,C0096732,Fleet,OMR LOGISTICS LLC,San Bernardino,CA,"[""dryvan"", ""poweronly""]",3.0,yes,no,Other,2019-10-15 18:00:58+00:00,2019-10-15 18:01:07+00:00,0.0,no,,2019-10-17,2020-07-16,1,23,0,23,9,0,9
84343,2016-08-10,Wednesday,2016,1183,C0090144,Fleet,Lipstick Transportation,La Puente,CA,"[""dryvan""]",5.0,not specified,no,Other,2016-04-22 23:05:26+00:00,,,no,,2016-07-13,2016-08-10,1,0,0,0,101,0,101
84344,2020-06-29,Monday,2020,34056,C0091333,Fleet,BLUE FEATHERS TRUCKING,Rialto,CA,"[""dryvan""]",4.0,yes,no,Other,2018-01-10 18:16:28+00:00,2019-07-23 21:15:11+00:00,559.0,no,California (Southern)->Arizona|California (Southern)->Texas (Amarillo Region)|California (Southern)->Texas (Central)|California (Southern)->Texas (East Region)|California (Southern)->Texas (El Paso Region)|California (Southern)->Texas (North Region)|California (Southern)->Texas (South Region)|California (Southern)->Texas (West Region),2020-04-12,2020-06-29,1,4,0,4,0,0,0
84345,2019-01-15,Tuesday,2019,7989,U0097161,Owner Operator,CLM Transport,Baldwin Park,CA,"[""dryvan""]",1.0,not specified,no,Other,2017-09-23 00:09:19+00:00,2019-04-15 16:25:36+00:00,569.0,no,,2017-10-20,2019-01-15,1,194,0,194,62,0,62
84346,2015-12-17,Thursday,2015,106,U0000129,Owner Operator,Custom Accurate Freight Systems,Huntington Park,CA,"[""dryvan""]",1.0,not specified,no,Other,2015-11-02 18:48:22+00:00,,,no,,2015-12-11,2015-12-17,1,0,0,0,5,0,5
84347,2018-10-02,Tuesday,2018,12899,C0092544,Fleet,meras trucking inc,Bell,CA,"[""dryvan"", ""poweronly""]",15.0,not specified,no,Other,2018-07-10 20:08:03+00:00,2019-03-07 23:11:26+00:00,240.0,no,California (Central)->Arizona|California (Southern)->Nevada (Northern)|California (Southern)->Nevada (Southern)|California (Southern)->Utah|California (Southern)->Texas (El Paso Region),2018-07-23,2018-10-02,1,37,0,37,63,0,63
84348,2017-10-24,Tuesday,2017,8023,U0097188,Owner Operator,G&N Transportat,Los Angeles,CA,"[""poweronly""]",1.0,yes,no,Other,2017-09-26 00:05:17+00:00,,,no,,2017-09-28,2017-10-24,2,2,0,2,5,0,5
84349,2019-08-20,Tuesday,2019,10187,C0091616,Fleet,Top gun transportation,Hesperia,CA,"[""dryvan""]",9.0,not specified,no,Other,2018-02-19 20:51:03+00:00,2019-07-01 16:36:59+00:00,496.0,no,,2018-03-05,2019-08-20,1,25,0,25,300,0,300
84350,2018-08-27,Monday,2018,4524,C0090405,Fleet,Daylight Transport,Long Beach,CA,"[""dryvan""]",6.0,not specified,no,Other,2017-01-10 18:27:52+00:00,,,no,,2017-01-20,2018-08-27,1,0,0,0,2671,0,2671
84351,2018-06-01,Friday,2018,9054,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2017-12-21,2018-06-01,1,0,0,0,55,0,55
84352,2018-06-28,Thursday,2018,12235,C0092376,Fleet,BET-LEHEM TRUCKING LLC,Pasadena,CA,"[""dryvan"", ""boxtruck""]",5.0,not specified,no,Other,2018-06-11 18:53:39+00:00,2019-07-12 17:45:15+00:00,395.0,no,,2018-06-18,2018-06-28,1,0,0,0,8,0,8
84353,2017-11-04,Saturday,2017,7062,U0096421,Owner Operator,Milks Transport,Victorville,CA,"[""dryvan""]",1.0,not specified,no,Other,2017-07-12 16:58:26+00:00,2020-07-08 00:46:16+00:00,1091.0,no,,2017-08-10,2017-11-04,1,10,0,10,36,0,36
84354,2019-01-13,Sunday,2019,16135,U0104142,Owner Operator,Jose Lemus Trucking LLC,Thousand Oaks,CA,"[""poweronly""]",1.0,not specified,no,Other,2018-11-14 00:42:20+00:00,2018-11-19 23:17:54+00:00,5.0,no,,2018-11-28,2019-01-13,1,34,0,34,0,0,0
84355,2016-02-03,Wednesday,2016,341,C0090033,Fleet,Mirage Transportation,Los Angeles,CA,"[""dryvan""]",5.0,not specified,no,Other,2016-02-02 18:01:04+00:00,,,no,,2016-02-03,2016-02-03,1,0,0,0,2,0,2
84356,2016-06-14,Tuesday,2016,1024,C0090192,Fleet,Janus Transportation Group LLC,Downey,CA,"[""dryvan""]",6.0,not specified,no,Other,2016-06-06 19:23:00+00:00,2019-08-05 18:52:56+00:00,1154.0,no,,2016-06-08,2016-06-14,1,0,0,0,31,0,31
84357,2021-01-19,Tuesday,2021,36524,C0098360,Fleet,Florentino Moya,Los Angeles,CA,"[""poweronly""]",6.0,yes,yes,Other,2020-10-19 21:30:08+00:00,2020-10-20 18:08:31+00:00,0.0,yes,,2020-10-22,2021-01-19,3,5,109,114,0,1,1
84358,2018-07-13,Friday,2018,9755,C0091507,Fleet,YHL LOGISTICS,Baldwin Park,CA,"[""dryvan"", ""boxtruck""]",2.0,yes,no,Other,2018-02-01 18:04:27+00:00,,,no,,2018-04-06,2018-07-13,1,0,0,0,20,0,20
84359,2020-01-03,Friday,2020,22660,U0110291,Owner Operator,Oryan Trucking ,Lakewood,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-05-09 16:54:12+00:00,2019-08-21 22:16:42+00:00,104.0,yes,,2019-09-23,2020-01-03,4,1,124,125,0,3,3
84360,2016-10-01,Saturday,2016,154,U0090195,Owner Operator,IDC,"Sierra Madre,",CA,"[""dryvan""]",1.0,yes,no,Other,2015-12-02 21:49:02+00:00,,,no,,2015-10-04,2016-10-01,5,1,0,1,1292,0,1292
84361,2020-11-11,Wednesday,2020,36363,U0122716,Owner Operator,Jvc trucking,Compton,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2020-10-07 18:10:30+00:00,2020-10-14 18:43:38+00:00,7.0,yes,,2020-10-20,2020-11-11,1,0,26,26,0,140,140
84362,2019-01-02,Wednesday,2019,8936,U0098010,Owner Operator,arbin transportation llc,Los Angeles,CA,"[""reefer""]",1.0,not specified,no,Other,2017-12-14 00:08:57+00:00,2019-02-12 00:36:28+00:00,425.0,no,,2018-12-16,2019-01-02,2,27,0,27,3,0,3
84363,2021-01-26,Tuesday,2021,37698,C0098731,Fleet,RC TRANSPORTATION INC,Carson,CA,"[""poweronly""]",1.0,yes,no,Other,2021-01-15 16:47:33+00:00,2021-01-15 21:57:47+00:00,0.0,yes,,2021-01-20,2021-01-26,1,0,0,0,0,13,13
84364,2021-02-03,Wednesday,2021,37469,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2021-01-05,2021-02-03,3,0,0,0,0,0,0
84365,2019-07-03,Wednesday,2019,1277,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-08-04,2019-07-03,1,0,0,0,62,0,62
84366,2018-02-01,Thursday,2018,9597,C0091437,Fleet,Centrolink Transport Inc,Los Angeles,CA,"[""poweronly"", ""dryvan""]",10.0,yes,no,Other,2018-01-24 02:15:23+00:00,2019-03-26 16:53:53+00:00,426.0,no,,2018-01-26,2018-02-01,1,13,0,13,0,0,0
84367,2019-10-16,Wednesday,2019,24907,C0091603,Fleet,STS TRUCKING,Los Angeles,CA,"[""dryvan""]",4.0,not specified,no,Other,2018-02-15 20:22:48+00:00,2019-05-28 15:12:12+00:00,466.0,no,California (Southern)->Texas (North Region)|California (Southern)->Texas (South Region)|California (Southern)->Texas (East Region)|California (Southern)->Texas (Central),2019-07-01,2019-10-16,1,2,0,2,0,0,0
84368,2019-12-03,Tuesday,2019,8985,U0098059,Owner Operator,cargoraider,Compton,CA,"[""poweronly""]",1.0,not specified,no,Other,2017-12-18 19:34:45+00:00,2019-03-21 23:33:34+00:00,458.0,no,,2019-10-27,2019-12-03,1,8,0,8,8,0,8
84369,2019-08-13,Tuesday,2019,15740,C0093009,Fleet,cbt trucking,Rowland Heights,CA,"[""dryvan""]",17.0,yes,no,Other,2018-09-10 20:53:37+00:00,2019-06-05 17:46:33+00:00,267.0,no,,2019-05-08,2019-08-13,1,9,0,9,11,0,11
84370,2019-11-25,Monday,2019,28916,C0096563,Fleet,Navarro Trucking Group,Los Angeles,CA,"[""poweronly""]",13.0,yes,yes,Other,2019-09-30 17:35:56+00:00,2019-09-30 17:36:15+00:00,0.0,yes,,2019-10-02,2019-11-25,1,53,93,146,14,2,16
84371,2020-10-26,Monday,2020,31164,C0097099,Fleet,First Class Transport #8,Hawthorne,CA,"[""poweronly"", ""dryvan""]",3.0,yes,no,Other,2019-11-25 22:18:38+00:00,2019-11-26 17:09:36+00:00,0.0,no,,2019-12-01,2020-10-26,2,29,82,111,30,19,49
84372,2019-09-20,Friday,2019,23840,C0095508,Fleet,BIG TIME TRUCKING,Colton,CA,"[""dryvan""]",2.0,not specified,no,Other,2019-05-30 19:40:11+00:00,2019-05-30 19:40:42+00:00,0.0,no,,2019-06-05,2019-09-20,1,174,0,174,24,0,24
84373,2021-01-22,Friday,2021,34486,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-05-21,2021-01-22,4,0,0,0,0,0,0
84374,2020-09-18,Friday,2020,16299,U0104273,Owner Operator,BRJS TRANSPORT,Paramount,CA,"[""poweronly""]",1.0,yes,yes,Other,2018-11-18 21:11:12+00:00,2019-12-04 21:48:16+00:00,381.0,yes,,2020-01-06,2020-09-18,3,5,1068,1073,0,35,35
84375,2019-08-07,Wednesday,2019,17737,C0093932,Fleet,AJL TRANSPORTATION,Los Angeles,CA,"[""poweronly"", ""dryvan""]",2.0,not specified,no,Other,2018-12-28 16:16:03+00:00,2018-12-28 16:16:16+00:00,0.0,no,,2019-01-04,2019-08-07,2,14,7,21,6,0,6
84376,2020-06-04,Thursday,2020,5608,U0095025,Owner Operator,Chuy's Trucking Service,Los Angeles,CA,"[""boxtruck""]",1.0,not specified,no,Other,2017-03-14 17:54:01+00:00,2019-02-26 21:49:56+00:00,714.0,no,,2017-03-28,2020-06-04,8,35,0,35,2230,0,2230
84377,2019-08-20,Tuesday,2019,13894,U0102197,Owner Operator,R&H Trucking,Fontana,CA,"[""poweronly""]",1.0,not specified,no,Other,2018-08-30 04:57:43+00:00,2020-07-16 15:03:40+00:00,686.0,no,,2019-08-19,2019-08-20,1,0,0,0,3,0,3
84378,2019-10-29,Tuesday,2019,26867,U0114424,Owner Operator,Laha Trucking,Merced,CA,"[""poweronly""]",1.0,not specified,no,Mobile,2019-08-09 14:49:15+00:00,2019-08-16 17:12:36+00:00,7.0,no,,2019-09-01,2019-10-29,1,0,0,0,54,0,54
84379,2016-09-14,Wednesday,2016,1473,C0090199,Fleet,One Team Logistics Inc.,Walnut,CA,"[""dryvan""]",3.0,not specified,no,Other,2016-06-14 23:14:35+00:00,,,no,,2016-09-06,2016-09-14,2,0,0,0,5,0,5
84380,2020-10-06,Tuesday,2020,18146,U0105836,Owner Operator,Prime Transportation Services,Moreno Valley,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-01-16 20:36:50+00:00,2019-01-17 19:51:44+00:00,0.0,yes,,2019-01-19,2020-10-06,6,48,1289,1337,3,34,37
84381,2020-08-29,Saturday,2020,32076,U0119174,Owner Operator,Bunny transport,Lynwood,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2019-12-27 12:37:32+00:00,2020-01-14 01:47:40+00:00,17.0,yes,,2020-02-06,2020-08-29,1,0,581,581,0,5,5
84382,2020-02-21,Friday,2020,24242,U0111781,Owner Operator,Witron DBA: Scuderia Trucking,Los Angeles,CA,"[""poweronly""]",1.0,not specified,yes,Other,2019-06-08 07:22:43+00:00,2019-08-06 15:32:35+00:00,59.0,yes,,2019-10-19,2020-02-21,11,21,193,214,0,3,3
84383,2020-12-12,Saturday,2020,15657,U0103739,Owner Operator,apple tree transportation inc,Monterey Park,CA,"[""poweronly""]",1.0,yes,yes,Other,2018-10-29 21:38:53+00:00,2020-02-20 01:37:09+00:00,478.0,yes,,2020-03-25,2020-12-12,13,1,525,526,0,183,183
84384,2020-11-10,Tuesday,2020,35051,C0097922,Fleet,TOTAL CARGO EXPRESS LLC,San Diego,CA,"[""dryvan""]",1.0,yes,no,Other,2020-06-18 19:32:39+00:00,2020-06-18 19:38:48+00:00,0.0,no,,2020-06-23,2020-11-10,6,0,0,0,1215,0,1215
84385,2018-12-02,Sunday,2018,14039,C0092268,Fleet,"Innovative Transportation, LLC",Lakewood,CA,"[""poweronly"", ""dryvan""]",11.0,not specified,no,Other,2018-05-26 05:44:57+00:00,2019-01-11 18:37:36+00:00,230.0,no,,2018-09-06,2018-12-02,1,14,0,14,68,0,68
84386,2019-04-29,Monday,2019,4524,C0090405,Fleet,Daylight Transport,Long Beach,CA,"[""dryvan""]",6.0,not specified,no,Other,2017-01-10 18:27:52+00:00,,,no,,2017-01-20,2019-04-29,5,0,0,0,2671,0,2671
84387,2019-10-03,Thursday,2019,19708,U0107444,Owner Operator,CHUMATO TRANSPORTATION,Montebello,CA,"[""poweronly""]",1.0,not specified,no,Other,2019-02-22 00:57:16+00:00,2019-02-22 00:59:09+00:00,0.0,no,,2019-02-22,2019-10-03,3,301,60,361,236,3,239
84388,2016-09-07,Wednesday,2016,1060,C0090199,Fleet,One Team Logistics Inc.,Walnut,CA,"[""dryvan""]",3.0,not specified,no,Other,2016-06-14 23:14:35+00:00,,,no,,2016-06-10,2016-09-07,1,0,0,0,30,0,30
84389,2015-11-19,Thursday,2015,40,U0000057,Owner Operator,IDC DRIVER,Sierra Madre,CA,"[""dryvan""]",1.0,not specified,no,Other,2015-10-22 19:16:52+00:00,,,no,,2015-10-12,2015-11-19,3,0,0,0,33,0,33
84390,2021-01-28,Thursday,2021,34795,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-06-12,2021-01-28,1,0,0,0,0,0,0
84391,2019-02-10,Sunday,2019,18868,U0106558,Owner Operator,EBF trucking inc,Carson,CA,"[""poweronly""]",1.0,not specified,no,Other,2019-01-29 19:56:42+00:00,2019-01-29 23:00:32+00:00,0.0,no,,2019-02-08,2019-02-10,1,476,0,476,33,0,33
84392,2018-10-14,Sunday,2018,12705,U0101135,Owner Operator,OSCAR ALGARA,Temple City,CA,"[""poweronly""]",1.0,not specified,no,Other,2018-07-10 18:43:03+00:00,2019-08-02 19:48:21+00:00,388.0,no,California (Southern)->California (Central)|California (Southern)->California (Southern)|California (Southern)->California (Northern)|California (Southern)->Arizona|California (Southern)->Nevada (Northern)|California (Southern)->Nevada (Southern),2018-08-17,2018-10-14,1,4,0,4,213,0,213
84393,2020-10-27,Tuesday,2020,26609,C0095984,Fleet,WESTERN CONTAIN TRANSPORTATION LLC,Los Angeles,CA,"[""poweronly""]",4.0,yes,yes,Other,2019-07-24 23:12:10+00:00,2019-07-24 23:13:26+00:00,0.0,yes,,2019-08-03,2020-10-27,6,2,895,897,0,93,93
84394,2017-08-02,Wednesday,2017,3663,C0090004,Fleet,IDC OTR,City of industry,CA,"[""dryvan"", ""reefer""]",17.0,not specified,no,Other,2016-01-07 18:49:14+00:00,,,no,,2016-09-29,2017-08-02,1,17,0,17,673,0,673
84395,2020-09-29,Tuesday,2020,22194,U0109844,Owner Operator,LA Trucker Transport LLC,Compton,CA,"[""poweronly""]",1.0,not specified,yes,Other,2019-04-29 19:03:13+00:00,2019-04-30 23:11:16+00:00,1.0,yes,,2019-05-01,2020-09-29,3,257,826,1083,148,34,182
84396,2020-08-14,Friday,2020,34308,C0095540,Fleet,WEST COAST SHIPPERS INC,Los Angeles,CA,"[""poweronly""]",4.0,not specified,yes,Other,2019-06-04 01:57:05+00:00,2019-06-11 19:46:29+00:00,7.0,yes,,2020-05-19,2020-08-14,1,0,256,256,0,93,93
84397,2018-04-19,Thursday,2018,10279,C0091437,Fleet,Centrolink Transport Inc,Los Angeles,CA,"[""poweronly"", ""dryvan""]",10.0,yes,no,Other,2018-01-24 02:15:23+00:00,2019-03-26 16:53:53+00:00,426.0,no,,2018-03-05,2018-04-19,1,27,0,27,4,0,4
84398,2016-09-20,Tuesday,2016,1532,C0090289,Fleet,AB Lines Inc.,Naperville,IL,"[""dryvan""]",1.0,not specified,no,Other,2016-09-13 16:07:30+00:00,,,no,,2016-09-16,2016-09-20,1,0,0,0,3,0,3
84399,2020-08-11,Tuesday,2020,34253,C0095226,Fleet,INTERMODAL DRAYAGE GROUP,San Bernardino,CA,"[""poweronly""]",5.0,yes,no,Other,2019-05-08 16:18:17+00:00,2019-05-08 16:19:16+00:00,0.0,no,,2020-07-18,2020-08-11,1,8,2,10,0,0,0
84400,2019-10-01,Tuesday,2019,19708,U0107444,Owner Operator,CHUMATO TRANSPORTATION,Montebello,CA,"[""poweronly""]",1.0,not specified,no,Other,2019-02-22 00:57:16+00:00,2019-02-22 00:59:09+00:00,0.0,no,,2019-02-22,2019-10-01,2,301,60,361,236,3,239
84401,2021-01-15,Friday,2021,31681,U0118850,Owner Operator,Ynot Express LLC,Hawthorne,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-12-13 20:37:55+00:00,2020-09-21 22:25:06+00:00,283.0,yes,,2020-09-22,2021-01-15,8,0,401,401,0,7,7
84402,2016-07-07,Thursday,2016,964,C0090180,Fleet,Reliable  Express Transportation,San Leandro,CA,"[""dryvan""]",1.0,not specified,no,Other,2016-05-26 22:15:39+00:00,,,no,,2016-05-21,2016-07-07,1,0,0,0,15,0,15
84403,2018-02-19,Monday,2018,8589,C0091081,Fleet,Cross World Logistics,Rowland Heights,CA,"[""dryvan""]",24.0,yes,no,Other,2017-11-04 00:40:00+00:00,2020-07-07 21:38:48+00:00,976.0,no,,2017-11-17,2018-02-19,1,4,0,4,10,0,10
84404,2020-02-05,Wednesday,2020,19665,C0094517,Fleet,DJ EXPRESS INC,Los Angeles,CA,"[""poweronly""]",12.0,yes,no,Other,2019-02-19 23:19:02+00:00,2019-02-20 19:19:53+00:00,0.0,no,,2019-02-28,2020-02-05,4,52,184,236,10,3,13
